date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,month,week_status,NSM
2016-05-13 15:50:00,175,0,26.1,42.3633,26.7,38.09,28.9971,37.5829,25.6,42.0,24.29,46.1567,23.8567,1.0,25.89,37.23,25.12,43.04,24.5,42.22,23.1,747.9667,45.0,6.8333,40.0,10.5167,15,4,5,Weekday,57000
2016-05-13 16:00:00,175,0,26.1,42.03,26.5667,38.06,28.7,37.036,25.6,41.96,24.29,45.995,23.73,1.0,25.89,37.06,25.2,43.64,24.5,41.7829,23.1,748.0,45.0,7.0,40.0,10.5,16,4,5,Weekday,57600
2016-05-13 16:10:00,175,0,26.1,41.745,26.5,38.0,28.7657,37.4229,25.6,41.8057,24.29,45.7233,23.6333,1.0,25.89,37.0,25.236,44.09,24.5,42.58,23.1,748.0167,45.0,7.0,40.0,10.5,16,4,5,Weekday,58200
2016-05-13 16:20:00,175,0,26.1,41.8267,26.4633,38.0,28.956,37.978,25.6,41.79,24.3567,45.53,23.6333,1.0,25.89,36.9667,25.3757,43.8929,24.5,42.6557,23.1,748.0333,45.0,7.0,40.0,10.5,16,4,5,Weekday,58800
2016-05-13 16:30:00,175,0,26.1,41.8267,26.39,38.06,29.0714,37.9971,25.6,41.79,24.39,45.3633,23.6333,1.0,25.9633,37.16,25.39,43.696,24.5,42.536,23.1,748.05,45.0,7.0,40.0,10.5,16,4,5,Weekday,59400
2016-05-13 16:40:00,175,0,26.1,41.7,26.29,38.09,29.16,37.656,25.6,41.7,24.4633,45.29,23.6333,1.0,26.0,37.2,25.39,43.3971,24.5,42.3814,23.1,748.0667,45.0,7.0,40.0,10.5,16,4,5,Weekday,60000
2016-05-13 16:50:00,175,0,26.1,41.6267,26.29,38.09,29.1986,37.5243,25.6,41.7257,24.6667,53.5667,23.43,1.0,25.9267,36.9267,25.39,43.254,24.5,42.09,23.1,748.0833,45.0,7.0,40.0,10.5,16,4,5,Weekday,60600
2016-05-13 17:00:00,175,0,26.1,41.5,26.29,38.09,29.236,37.316,25.56,41.7,25.4667,74.2267,23.23,1.0,25.89,36.79,25.4529,43.3971,24.5,42.0471,23.1,748.1,45.0,7.0,40.0,10.5,17,4,5,Weekday,61200
2016-05-13 17:10:00,175,0,26.0333,41.56,26.29,38.09,29.2,37.0957,25.6,41.7,25.3567,77.2567,22.9,1.0,25.89,36.79,25.5,44.098,24.5,41.596,22.8667,748.15,45.3333,7.5,38.1667,10.3667,17,4,5,Weekday,61800
2016-05-13 17:20:00,120,0,26.0667,41.7,26.26,38.1267,29.06,36.82,25.6,41.7,25.29,77.4633,22.5667,1.0,25.89,36.79,25.5286,44.3214,24.5,41.2257,22.6333,748.2,45.6667,8.0,36.3333,10.2333,17,4,5,Weekday,62400
2016-05-13 17:30:00,120,0,26.0667,41.76,26.2,38.26,28.8671,36.1829,25.5286,41.6371,25.29,76.5,22.3567,1.0,25.89,36.76,25.6,44.536,24.434,40.7,22.4,748.25,46.0,8.5,34.5,10.1,17,4,5,Weekday,63000
2016-05-13 17:40:00,110,0,26.1,41.76,26.2,38.4333,28.598,35.58,25.56,41.59,25.29,74.5667,22.0967,1.0,25.8233,36.7,25.6571,44.4557,24.4057,40.2,22.1667,748.3,46.3333,9.0,32.6667,9.9667,17,4,5,Weekday,63600
2016-05-13 17:50:00,175,0,26.0333,41.7,26.1333,38.56,28.3614,35.5257,25.525,41.51,25.2,70.29,21.8267,1.0,25.79,36.59,25.7,44.36,24.37,39.9,21.9333,748.35,46.6667,9.5,30.8333,9.8333,17,4,5,Weekday,64200
2016-05-13 18:00:00,175,0,26.1,41.8667,26.2,38.59,28.2,35.67,25.5,41.4,25.26,67.6233,21.4933,1.0,25.79,36.53,25.7643,44.0957,24.3329,39.7957,21.7,748.4,47.0,10.0,29.0,9.7,18,4,5,Weekday,64800
2016-05-13 18:10:00,175,0,26.1667,42.26,26.175,38.6175,28.1714,36.0843,25.5,41.46,25.29,63.8233,21.1667,1.0,25.79,36.4667,25.79,43.7817,24.29,39.416,21.4167,748.4833,47.5,9.8333,29.0,9.6167,18,4,5,Weekday,65400
2016-05-13 18:20:00,175,0,26.2,42.8667,26.1,38.8333,28.296,36.254,25.5,41.3529,25.29,60.8233,20.96,1.0,25.73,36.4,25.79,43.5643,24.2129,39.2129,21.1333,748.5667,48.0,9.6667,29.0,9.5333,18,4,5,Weekday,66000
2016-05-13 18:30:00,175,0,26.2,42.6667,25.9633,38.13,28.5,36.29,25.5,41.272,25.29,58.6,20.695,1.0,25.7,36.4,25.79,43.59,24.2,39.2,20.85,748.65,48.5,9.5,29.0,9.45,18,4,5,Weekday,66600
2016-05-13 18:40:00,175,0,26.26,41.6233,25.7633,37.39,28.7,36.254,25.5,41.2,25.29,57.3933,20.3267,1.0,25.7,36.3267,25.83,43.7,24.1714,39.2386,20.5667,748.7333,49.0,9.3333,29.0,9.3667,18,4,5,Weekday,67200
2016-05-13 18:50:00,175,10,26.2,41.0967,25.5667,37.1333,28.6286,36.0114,25.5,41.054,25.3233,56.13,19.9933,1.0,25.6,36.29,25.8771,43.6957,24.1,39.054,20.2833,748.8167,49.5,9.1667,29.0,9.2833,18,4,5,Weekday,67800
2016-05-13 19:00:00,175,0,26.1667,40.2667,25.36,36.8,28.5,35.678,25.5,40.8243,25.39,54.9967,19.6,1.0,25.6,36.23,25.956,43.7,24.0857,38.6243,20.0,748.9,50.0,9.0,29.0,9.2,19,4,5,Weekday,68400
2016-05-13 19:10:00,175,0,26.1,39.7267,25.2267,36.16,28.5714,35.3657,25.5,40.276,25.6333,67.4667,19.7933,1.0,25.6,36.06,26.06,43.616,24.0,38.074,19.7333,749.0167,49.6667,9.0,30.8333,8.8333,19,4,5,Weekday,69000
2016-05-13 19:20:00,175,0,26.0667,38.99,25.0333,35.9667,28.7,34.79,25.5,39.8971,25.7,71.06,20.5667,1.0,25.5333,35.86,26.1,43.4333,23.9686,37.79,19.4667,749.1333,49.3333,9.0,32.6667,8.4667,19,4,5,Weekday,69600
2016-05-13 19:30:00,130,0,26.0,38.73,25.1,36.4633,28.6286,34.5529,25.5,39.7,25.795,63.3,20.3667,1.0,25.5,35.76,26.16,43.378,23.89,37.7338,19.2,749.25,49.0,9.0,34.5,8.1,19,4,5,Weekday,70200
2016-05-13 19:40:00,140,0,26.0,38.79,25.1667,36.7233,28.376,34.196,25.5,39.8286,25.3567,54.3633,19.8667,1.0,25.5,35.7,26.218,43.25,23.79,37.554,18.9333,749.3667,48.6667,9.0,36.3333,7.7333,19,4,5,Weekday,70800
2016-05-13 19:50:00,150,0,26.0,38.9,25.1,37.03,27.9971,33.7857,25.456,40.018,25.1633,51.1567,19.1267,1.0,25.39,35.73,26.29,43.0583,23.7514,37.5671,18.6667,749.4833,48.3333,9.0,38.1667,7.3667,19,4,5,Weekday,71400
2016-05-13 20:00:00,140,0,26.0,39.0267,25.1,37.3633,27.6,33.67,25.4686,40.1371,24.8267,48.7267,17.8667,1.5967,25.39,35.79,26.29,42.845,23.736,37.858,18.4,749.6,48.0,9.0,40.0,7.0,20,4,5,Weekday,72000
2016-05-13 20:10:00,130,0,26.0,39.2,24.9633,37.4667,27.4371,33.9543,25.39,40.036,24.6333,47.6667,16.66,4.53,25.39,35.9,26.29,42.62,23.6714,38.1686,17.8667,749.7667,51.1667,8.6667,37.8333,7.3333,20,4,5,Weekday,72600
2016-05-13 20:20:00,130,0,26.0,39.2,24.8233,37.4,27.23,34.1933,25.39,40.09,24.4633,46.6967,15.6933,7.7567,25.3233,35.9667,26.3733,42.43,23.6,38.334,17.3333,749.9333,54.3333,8.3333,35.6667,7.6667,20,4,5,Weekday,73200
2016-05-13 20:30:00,100,0,25.89,38.76,24.6667,37.4333,27.0714,34.47,25.39,40.072,24.3233,45.9567,15.0267,9.9633,25.26,36.03,26.39,42.2,23.5143,38.4857,16.8,750.1,57.5,8.0,33.5,8.0,20,4,5,Weekday,73800
2016-05-13 20:40:00,120,0,25.89,38.7,24.6,37.6333,26.9214,34.3757,25.39,40.0,24.1667,44.99,14.3667,12.43,25.175,36.1725,26.35,42.2,23.434,38.518,16.2667,750.2667,60.6667,7.6667,31.3333,8.3333,20,4,5,Weekday,74400
2016-05-13 20:50:00,100,10,25.79,38.73,24.6,38.0667,26.754,34.4,25.39,40.0,24.0333,44.4567,13.9,14.69,25.1,36.26,26.34,42.2,23.39,38.59,15.7333,750.4333,63.8333,7.3333,29.1667,8.6667,20,4,5,Weekday,75000
2016-05-13 21:00:00,80,0,25.79,38.8633,24.5333,38.4,26.6429,34.4857,25.39,40.0,23.8267,43.66,13.3667,16.53,25.1,36.3267,26.34,42.2,23.254,38.554,15.2,750.6,67.0,7.0,27.0,9.0,21,4,5,Weekday,75600
2016-05-13 21:10:00,60,0,25.73,39.1567,24.39,38.6567,26.6,34.736,25.39,40.076,23.7,43.4667,12.96,18.39,25.1,36.4667,26.29,42.72,23.2129,38.7343,14.7667,750.7667,68.8333,6.8333,26.5,8.9667,21,4,5,Weekday,76200
2016-05-13 21:20:00,60,0,25.73,39.29,24.3233,38.93,26.5286,34.7957,25.39,40.2,23.73,44.86,12.4333,20.3667,25.1,36.5,26.39,43.476,23.31,39.31,14.3333,750.9333,70.6667,6.6667,26.0,8.9333,21,4,5,Weekday,76800
2016-05-13 21:30:00,60,0,25.7,39.4,24.29,39.19,26.5,34.79,25.39,40.29,23.8567,45.9933,12.1667,22.6333,25.1,36.5,26.39,43.925,23.4214,40.4786,13.9,751.1,72.5,6.5,25.5,8.9,21,4,5,Weekday,77400
2016-05-13 21:40:00,60,0,25.7,39.4,24.1667,39.4633,26.3486,34.7957,25.39,40.245,23.89,47.1967,11.7,24.795,25.1,36.59,26.37,44.12,23.5,41.08,13.4667,751.2667,74.3333,6.3333,25.0,8.8667,21,4,5,Weekday,78000
2016-05-13 21:50:00,60,0,25.6667,39.4,24.1,39.6633,26.29,34.834,25.39,40.2,23.9633,47.8633,11.3233,26.5333,25.1,36.59,26.3614,44.1214,23.5857,41.41,13.0333,751.4333,76.1667,6.1667,24.5,8.8333,21,4,5,Weekday,78600
2016-05-13 22:00:00,60,0,25.6,39.4,24.0,39.73,26.2257,34.7643,25.39,40.09,24.0,48.5967,11.0633,28.0667,25.1,36.6267,26.365,44.0225,23.6,41.696,12.6,751.6,78.0,6.0,24.0,8.8,22,4,5,Weekday,79200
2016-05-13 22:10:00,50,0,25.6,39.4,23.9267,39.93,26.06,34.5,25.39,40.0129,24.0,48.99,10.86,28.6333,25.1,36.7,26.29,44.134,23.6286,41.9543,12.3,751.7167,78.5,6.3333,23.8333,8.6,22,4,5,Weekday,79800
2016-05-13 22:20:00,50,0,25.6,39.4,23.8567,40.09,25.9371,34.2657,25.39,39.9625,24.0,49.4633,10.6667,28.9,25.1,36.7,26.29,44.015,23.6,42.236,12.0,751.8333,79.0,6.6667,23.6667,8.4,22,4,5,Weekday,80400
2016-05-13 22:30:00,50,0,25.5,39.5,23.79,40.1633,25.812,34.054,25.37,39.9,24.0,49.7233,10.4633,30.2,25.1,36.7,26.29,43.925,23.6857,42.5086,11.7,751.95,79.5,7.0,23.5,8.2,22,4,5,Weekday,81000
2016-05-13 22:40:00,60,0,25.5,39.5,23.6667,40.26,25.7,34.2329,25.33,39.834,24.0,50.03,10.33,31.06,25.1,36.7,26.2514,43.8529,23.7,42.74,11.4,752.0667,80.0,7.3333,23.3333,8.0,22,4,5,Weekday,81600
2016-05-13 22:50:00,60,0,25.4633,39.5,23.6,40.26,25.79,34.44,25.29,39.79,24.0,50.1633,10.1267,32.4333,25.1,36.7,26.2,43.7,23.7257,42.9971,11.1,752.1833,80.5,7.6667,23.1667,7.8,22,4,5,Weekday,82200
2016-05-13 23:00:00,60,0,25.445,39.5225,23.5,40.5,25.8043,34.5514,25.29,39.7643,24.0,50.245,10.0,33.16,25.0667,36.7,26.2,43.7,23.7,43.236,10.8,752.3,81.0,8.0,23.0,7.6,23,4,5,Weekday,82800
2016-05-13 23:10:00,70,0,25.39,39.53,23.4267,40.5,25.89,34.59,25.29,39.7,24.0,50.3267,9.7633,33.5667,25.0,36.7,26.1286,43.7,23.7514,43.41,10.6667,752.3833,81.6667,7.8333,22.8333,7.5833,23,4,5,Weekday,83400
2016-05-13 23:20:00,60,0,25.3567,39.59,23.3567,40.6267,25.89,34.59,25.29,39.7,24.0,50.4,9.69,33.76,25.0,36.7,26.1,43.59,23.79,43.576,10.5333,752.4667,82.3333,7.6667,22.6667,7.5667,23,4,5,Weekday,84000
2016-05-13 23:30:00,60,0,25.29,39.59,23.29,40.76,25.89,34.536,25.29,39.6214,24.0,50.4,9.5667,34.53,25.0,36.7,26.1,43.59,23.79,43.7,10.4,752.55,83.0,7.5,22.5,7.55,23,4,5,Weekday,84600
2016-05-13 23:40:00,60,0,25.29,39.6633,23.26,40.9,25.89,34.5129,25.2675,39.59,24.0,50.4,9.3667,34.79,25.0,36.7,26.1,43.6686,23.79,43.834,10.2667,752.6333,83.6667,7.3333,22.3333,7.5333,23,4,5,Weekday,85200
2016-05-13 23:50:00,60,0,25.29,39.59,23.1333,40.9667,25.89,34.5,25.254,39.536,24.0,50.3633,9.2633,35.5967,25.0,36.6267,26.1,43.59,23.79,44.0438,10.1333,752.7167,84.3333,7.1667,22.1667,7.5167,23,4,5,Weekday,85800
2016-05-14 00:00:00,50,0,25.2,39.7,23.1,41.03,25.8614,34.5,25.2643,39.5,24.0,50.29,9.13,36.0633,24.945,36.59,26.0667,43.56,23.79,44.1843,10.0,752.8,85.0,7.0,22.0,7.5,0,5,5,Weekend,0
2016-05-14 00:10:00,60,0,25.2,39.7,23.1,41.1633,25.79,34.46,25.2,39.5,24.0,50.29,9.1,36.7,24.89,36.59,26.0,43.545,23.79,44.276,9.9167,752.8833,85.0,6.5,22.0,7.4333,0,5,5,Weekend,600
2016-05-14 00:20:00,50,0,25.2,39.7,23.0,41.23,25.6986,34.3843,25.2,39.5,23.9267,50.23,9.16,36.6267,24.89,36.59,26.0,43.59,23.79,44.4286,9.8333,752.9667,85.0,6.0,22.0,7.3667,0,5,5,Weekend,1200
2016-05-14 00:30:00,60,0,25.1333,39.7,22.9267,41.29,25.58,34.272,25.2,39.4,23.89,50.1633,9.19,35.85,24.89,36.59,25.934,43.4,23.83,44.536,9.75,753.05,85.0,5.5,22.0,7.3,0,5,5,Weekend,1800
2016-05-14 00:40:00,60,0,25.1,39.7,22.89,41.29,25.4686,34.1214,25.2,39.4,23.89,50.09,9.2267,34.9667,24.89,36.59,25.9725,43.5975,23.89,44.6657,9.6667,753.1333,85.0,5.0,22.0,7.2333,0,5,5,Weekend,2400
2016-05-14 00:50:00,70,0,25.1,39.7,22.815,41.245,25.456,34.254,25.2,39.29,23.9633,50.0,9.3,33.9667,24.89,36.56,25.89,43.29,23.89,44.79,9.5833,753.2167,85.0,4.5,22.0,7.1667,0,5,5,Weekend,3000
2016-05-14 01:00:00,60,0,25.1,39.7,22.79,41.29,25.39,34.2,25.2,39.29,23.9633,49.9333,9.2633,32.7633,24.89,36.5,25.89,43.29,23.89,44.79,9.5,753.3,85.0,4.0,22.0,7.1,1,5,5,Weekend,3600
2016-05-14 01:10:00,70,0,25.1,39.7,22.7,41.4,25.39,34.0543,25.1714,39.2257,23.89,49.8633,9.13,32.0967,24.89,36.5,25.89,43.245,23.89,44.834,9.4333,753.3833,85.0,4.0,22.0,7.0167,1,5,5,Weekend,4200
2016-05-14 01:20:00,60,0,25.0,39.6633,22.7,41.4,25.33,34.054,25.2,39.2,23.89,49.73,8.9333,31.7267,24.89,36.5,25.85,43.054,23.89,44.8686,9.3667,753.4667,85.0,4.0,22.0,6.9333,1,5,5,Weekend,4800
2016-05-14 01:30:00,60,0,25.0,39.53,22.6667,41.4,25.29,34.0643,25.2,39.1633,23.9633,49.59,8.7267,31.7933,24.89,36.4667,25.79,43.0,23.89,44.9,9.3,753.55,85.0,4.0,22.0,6.85,1,5,5,Weekend,5400
2016-05-14 01:40:00,70,0,25.0,39.5,22.6,41.4,25.29,34.0,25.15,39.09,23.89,49.53,8.6,32.09,24.89,36.4,25.79,42.9286,23.89,44.9714,9.2333,753.6333,85.0,4.0,22.0,6.7667,1,5,5,Weekend,6000
2016-05-14 01:50:00,60,0,25.0,39.5,22.575,41.4,25.29,34.0,25.1,39.0,23.89,49.4667,8.5333,32.1633,24.79,36.29,25.81,42.98,23.89,45.09,9.1667,753.7167,85.0,4.0,22.0,6.6833,1,5,5,Weekend,6600
2016-05-14 02:00:00,60,0,25.0,39.4,22.5,41.4,25.29,33.98,25.1,38.94,23.89,49.3267,8.4633,32.5,24.79,36.23,25.8233,42.9,23.89,45.1529,9.1,753.8,85.0,4.0,22.0,6.6,2,5,5,Weekend,7200
2016-05-14 02:10:00,50,0,25.0,39.4,22.5,41.4,25.23,33.9,25.1,38.8986,23.89,49.1633,8.39,32.6933,24.79,36.1633,25.79,42.7929,23.89,45.2,9.0167,753.8333,84.8333,3.6667,22.1667,6.5,2,5,5,Weekend,7800
2016-05-14 02:20:00,60,0,24.89,39.4,22.478,41.44,25.1667,33.73,25.1,38.79,23.89,49.03,8.5,32.76,24.79,36.09,25.79,42.616,23.89,45.2,8.9333,753.8667,84.6667,3.3333,22.3333,6.4,2,5,5,Weekend,8400
2016-05-14 02:30:00,60,0,24.89,39.4,22.39,41.3529,25.1,33.79,25.1,38.7788,23.89,48.95,8.5,32.5667,24.79,36.09,25.79,42.3725,23.89,45.29,8.85,753.9,84.5,3.0,22.5,6.3,2,5,5,Weekend,9000
2016-05-14 02:40:00,60,0,24.89,39.4,22.35,41.29,25.0,33.56,25.1,38.7386,23.89,48.8633,8.6667,31.13,24.79,36.09,25.79,42.1686,23.89,45.29,8.7667,753.9333,84.3333,2.6667,22.6667,6.2,2,5,5,Weekend,9600
2016-05-14 02:50:00,70,0,24.89,39.29,22.29,41.29,25.0,33.5,25.1,38.656,23.89,48.73,8.86,29.39,24.79,36.0,25.79,41.96,23.89,45.29,8.6833,753.9667,84.1667,2.3333,22.8333,6.1,2,5,5,Weekend,10200
2016-05-14 03:00:00,60,0,24.89,39.23,22.29,41.29,24.89,33.56,25.1,38.59,23.89,48.59,9.0333,26.3233,24.79,36.0,25.79,41.8243,23.89,45.29,8.6,754.0,84.0,2.0,23.0,6.0,3,5,5,Weekend,10800
2016-05-14 03:10:00,70,0,24.89,39.1633,22.2257,41.2257,24.89,33.4333,25.1,38.572,23.89,48.53,9.16,24.7967,24.7,36.0,25.79,41.7,23.89,45.4,8.65,754.05,82.8333,2.3333,23.3333,5.8333,3,5,5,Weekend,11400
2016-05-14 03:20:00,60,0,24.89,39.03,22.254,41.156,24.89,33.5,25.1,38.5,23.89,48.4667,9.3,24.19,24.7,36.0,25.7643,41.6214,23.89,45.4571,8.7,754.1,81.6667,2.6667,23.6667,5.6667,3,5,5,Weekend,12000
2016-05-14 03:30:00,60,0,24.8567,38.9667,22.2,41.09,24.89,33.5,25.1,38.5,23.89,48.4,9.3225,23.4475,24.7,35.9,25.754,41.46,23.89,45.5,8.75,754.15,80.5,3.0,24.0,5.5,3,5,5,Weekend,12600
2016-05-14 03:40:00,50,0,24.79,38.9,22.2,41.09,24.79,33.4,25.0857,38.4429,23.89,48.26,9.39,22.9267,24.7,35.8633,25.7,41.3371,23.89,45.5,8.8,754.2,79.3333,3.3333,24.3333,5.3333,3,5,5,Weekend,13200
2016-05-14 03:50:00,60,0,24.79,38.79,22.1714,41.09,24.79,33.3267,25.0,38.4,23.89,48.2,9.36,21.3633,24.7,35.79,25.7,41.272,23.89,45.5,8.85,754.25,78.1667,3.6667,24.6667,5.1667,3,5,5,Weekend,13800
2016-05-14 04:00:00,60,0,24.79,38.73,22.1,41.054,24.7,33.1567,25.0,38.3529,23.89,48.06,9.3,21.03,24.7,35.7,25.7,41.2,23.89,45.5386,8.9,754.3,77.0,4.0,25.0,5.0,4,5,5,Weekend,14400
2016-05-14 04:10:00,50,0,24.79,38.7,22.1,41.0,24.7,33.29,25.0,38.29,23.89,47.9333,9.19,20.3633,24.7,35.7,25.7,41.2,23.89,45.5,8.85,754.3167,76.3333,4.1667,25.3333,4.8167,4,5,5,Weekend,15000
2016-05-14 04:20:00,60,0,24.79,38.7,22.1,40.98,24.6667,33.0,25.0,38.2771,23.8233,47.79,9.19,19.5567,24.6667,35.6633,25.7,41.1243,23.89,45.5771,8.8,754.3333,75.6667,4.3333,25.6667,4.6333,4,5,5,Weekend,15600
2016-05-14 04:30:00,60,0,24.79,38.59,22.1,40.9,24.6,33.0,25.0,38.2,23.89,47.79,9.19,18.7333,24.6667,35.59,25.7,41.0,23.9371,45.5643,8.75,754.35,75.0,4.5,26.0,4.45,4,5,5,Weekend,16200
2016-05-14 04:40:00,60,0,24.73,38.59,22.0,40.754,24.55,32.8,25.0,38.1686,23.8233,47.6267,9.19,17.8667,24.6,35.5,25.7,40.9286,23.956,45.5,8.7,754.3667,74.3333,4.6667,26.3333,4.2667,4,5,5,Weekend,16800
2016-05-14 04:50:00,70,0,24.7,38.56,22.0,40.6312,24.5,32.8267,25.0,38.09,23.8233,47.5667,9.19,17.7,24.6667,35.5,25.7,40.79,23.9214,45.5,8.65,754.3833,73.6667,4.8333,26.6667,4.0833,4,5,5,Weekend,17400
2016-05-14 05:00:00,60,0,24.7,38.4333,22.0,40.5129,24.5,32.7667,25.0,38.0771,23.89,47.5,9.19,17.5667,24.6,35.4,25.6143,40.79,23.89,45.5,8.6,754.4,73.0,5.0,27.0,3.9,5,5,5,Weekend,18000
2016-05-14 05:10:00,60,0,24.7,38.4,22.0,40.5,24.39,32.59,24.934,38.0,23.89,47.4333,9.2633,17.1567,24.6,35.4,25.6,40.79,23.9371,45.5,8.6333,754.45,72.8333,5.0,27.0,3.9,5,5,5,Weekend,18600
2016-05-14 05:20:00,60,0,24.6333,38.2667,22.0,40.4286,24.4633,32.59,24.89,37.9571,23.79,47.1633,9.19,16.63,24.6,35.26,25.6,40.79,23.934,45.4,8.6667,754.5,72.6667,5.0,27.0,3.9,5,5,5,Weekend,19200
2016-05-14 05:30:00,50,0,24.7,38.29,21.956,40.29,24.39,32.4333,24.89,37.9,23.79,47.09,9.19,15.5667,24.6,35.2,25.5,40.7,23.9529,45.4,8.7,754.55,72.5,5.0,27.0,3.9,5,5,5,Weekend,19800
2016-05-14 05:40:00,60,0,24.6333,38.23,21.89,40.2386,24.39,32.4333,24.89,37.8371,23.8567,47.06,9.19,14.4933,24.5667,35.2,25.5,40.6843,23.956,45.334,8.7333,754.6,72.3333,5.0,27.0,3.9,5,5,5,Weekend,20400
2016-05-14 05:50:00,50,0,24.6,38.045,21.89,40.134,24.29,32.29,24.89,37.79,23.79,46.9333,9.19,13.8233,24.5667,35.1267,25.5,40.656,23.9529,45.29,8.7667,754.65,72.1667,5.0,27.0,3.9,5,5,5,Weekend,21000
2016-05-14 06:00:00,60,0,24.6,38.0,21.89,40.0643,24.29,32.23,24.89,37.7643,23.79,46.845,9.19,13.3567,24.6,35.06,25.5,40.6214,23.89,45.29,8.8,754.7,72.0,5.0,27.0,3.9,6,5,5,Weekend,21600
2016-05-14 06:10:00,70,0,24.6,37.9333,21.89,40.0,24.26,32.1333,24.89,37.7,23.79,46.7,9.19,13.16,24.5333,35.0,25.5,40.59,23.9214,45.2514,8.7667,754.7667,71.1667,5.0,27.3333,3.7,6,5,5,Weekend,22200
2016-05-14 06:20:00,50,0,24.6,37.8633,21.89,39.9429,24.2,32.06,24.89,37.6371,23.79,46.6267,9.1225,13.15,24.5,34.9667,25.5,40.5386,23.934,45.29,8.7333,754.8333,70.3333,5.0,27.6667,3.5,6,5,5,Weekend,22800
2016-05-14 06:30:00,70,0,24.5333,37.79,21.89,39.834,24.2,32.0,24.89,37.59,23.79,46.4667,9.1,13.4333,24.5667,34.8267,25.456,40.5,23.89,45.2643,8.7,754.9,69.5,5.0,28.0,3.3,6,5,5,Weekend,23400
2016-05-14 06:40:00,60,0,24.5,37.7,21.8614,39.7643,24.2,32.0,24.89,37.5643,23.79,46.4,9.1,13.2633,24.5,34.8267,25.4214,40.5,23.89,45.2,8.6667,754.9667,68.6667,5.0,28.3333,3.1,6,5,5,Weekend,24000
2016-05-14 06:50:00,70,0,24.5,37.7,21.89,39.7,24.2,31.9633,24.89,37.5,23.79,46.29,9.1,12.93,24.5,34.8175,25.39,40.536,23.9057,45.2,8.6333,755.0333,67.8333,5.0,28.6667,2.9,6,5,5,Weekend,24600
2016-05-14 07:00:00,70,0,24.5,37.6633,21.8186,39.6214,24.2,31.89,24.89,37.5,23.79,46.23,9.13,12.2333,24.5,34.79,25.39,40.59,23.978,45.2,8.6,755.1,67.0,5.0,29.0,2.7,7,5,5,Weekend,25200
2016-05-14 07:10:00,60,0,24.5,37.53,21.85,39.634,24.1,31.8233,24.8043,37.2571,23.79,45.8633,9.2633,10.5667,24.5,34.3633,25.39,40.552,23.9686,45.2,8.6,755.1667,66.5,5.1667,30.8333,2.6,7,5,5,Weekend,25800
2016-05-14 07:20:00,100,0,24.5,37.3333,21.9214,39.4657,24.0333,31.8233,24.79,36.74,23.79,45.33,9.5567,7.8,24.4267,33.7567,25.39,40.185,23.934,44.916,8.6,755.2333,66.0,5.3333,32.6667,2.5,7,5,5,Weekend,26400
2016-05-14 07:30:00,50,0,24.5,37.2,22.1,38.916,24.0,31.8567,24.79,36.3971,23.79,44.5633,9.9633,5.3933,24.4633,33.2667,25.39,39.7957,23.9371,44.2229,8.6,755.3,65.5,5.5,34.5,2.4,7,5,5,Weekend,27000
2016-05-14 07:40:00,80,0,24.5,37.09,22.2371,38.4814,23.9267,31.5233,24.736,35.96,23.79,44.0967,10.19,2.6933,24.39,32.8,25.39,39.4,23.89,43.174,8.6,755.3667,65.0,5.6667,36.3333,2.3,7,5,5,Weekend,27600
2016-05-14 07:50:00,175,0,24.5,36.7567,22.254,38.02,23.89,31.6333,24.7643,36.1129,23.73,43.5267,10.2633,2.6933,24.39,32.4,25.3329,39.1386,23.89,41.5971,8.6,755.4333,64.5,5.8333,38.1667,2.2,7,5,5,Weekend,28200
2016-05-14 08:00:00,175,0,24.5,36.59,22.3614,37.7957,23.9725,31.7225,24.79,36.334,23.76,42.7596,10.33,2.3633,24.39,32.0667,25.29,38.794,23.89,40.916,8.6,755.5,64.0,6.0,40.0,2.1,8,5,5,Weekend,28800
2016-05-14 08:10:00,160,0,24.5,36.59,22.54,37.62,24.1,31.976,24.7514,36.2643,23.79,41.9925,10.4633,2.9633,24.29,31.8267,25.29,38.4971,23.89,40.7414,8.6667,755.55,63.3333,5.8333,40.0,2.0167,8,5,5,Weekend,29400
2016-05-14 08:20:00,70,0,24.5,36.59,22.6,37.2214,24.2,32.1633,24.79,36.09,23.79,41.48,10.7267,3.5,24.29,31.7,25.29,38.254,23.89,41.198,8.7333,755.6,62.6667,5.6667,40.0,1.9333,8,5,5,Weekend,30000
2016-05-14 08:30:00,80,0,24.5,36.59,22.6,37.2,24.2225,32.3425,24.79,35.94,23.8186,40.9286,10.8,2.76,24.29,31.5667,25.2514,38.1843,23.89,41.9657,8.8,755.65,62.0,5.5,40.0,1.85,8,5,5,Weekend,30600
2016-05-14 08:40:00,70,0,24.4633,36.43,22.6714,37.1214,24.31,32.678,24.79,35.75,23.79,40.536,10.9267,1.4667,24.29,31.36,25.272,38.072,23.9312,41.725,8.8667,755.7,61.3333,5.3333,40.0,1.7667,8,5,5,Weekend,31200
